length,duration,src_port,dst_port,src_ip,dst_ip,proto_BROWSER,proto_DNS,proto_HTTP,proto_MDNS,proto_QUIC,proto_SSDP,proto_TCP,proto_TLSv1.2,proto_TLSv1.3,proto_UDP,proto_UDP/XML,euclidean_to_mean,cosine_to_mean
1288,0.05893599999999921,54069,443,3232258180,398779372,False,False,False,False,False,False,False,False,False,True,False,6.366296957447727,0.25510003382936347
1288,0.0001390000000007774,54069,443,3232258180,398779372,False,False,False,False,False,False,False,False,False,True,False,6.347895755415565,0.25256929739788
384,5.599999999894578e-05,54069,443,3232258180,398779372,False,False,False,False,False,False,False,False,False,True,False,6.345988505401192,0.2516747211416021
70,0.013979000000000852,0,0,398779366,3232258180,False,False,False,False,True,False,False,False,False,False,False,2.9191284741095034,-0.21891127815563924
69,0.056988999999999734,443,54069,398779372,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.906615806930356,-0.2736461830174549
66,0.025201000000000917,443,54069,398779372,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.886052622428409,-0.27651236858883815
73,0.0003370000000000317,54069,443,3232258180,398779372,False,False,False,False,False,False,False,False,False,True,False,6.3521923124283886,0.2511125844892727
71,0.1237889999999986,0,0,3232258180,398779366,False,False,False,False,True,False,False,False,False,False,False,3.5588261250619495,0.8666629975391319
126,0.034444000000000585,443,54069,398779372,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.887614847307449,-0.27581562708098073
63,0.0,443,54069,398779372,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.889166825012289,-0.27788043068129603
77,0.0004500000000007276,54069,443,3232258180,398779372,False,False,False,False,False,False,False,False,False,True,False,6.352041156069617,0.251129110584968
1494,0.00723399999999863,443,54069,398779372,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.886571531980572,-0.2759208076335577
74,0.025343000000001226,54069,443,3232258180,398779372,False,False,False,False,False,False,False,False,False,True,False,6.349530280000691,0.2526093760853328
70,0.006734999999999047,0,0,398779366,3232258180,False,False,False,False,True,False,False,False,False,False,False,2.921769828812579,-0.21958873065045717
1494,0.0014219999999998123,0,0,398779366,3232258180,False,False,False,False,True,False,False,False,False,False,False,2.925985643983794,-0.2166136461858679
66,0.030572000000001154,443,54069,398779372,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.887627939505577,-0.27611630216461036
121,0.0006959999999995858,443,58715,3232904810,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.4548674435687445,-0.1786842053576999
65,0.0,443,58715,3232904810,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.456858198202304,-0.17873363140734946
74,0.00044899999999969964,0,0,3232258180,398779366,False,False,False,False,True,False,False,False,False,False,False,3.3005434870006427,0.9212957132859659
330,0.005359000000000336,65443,443,3232258180,2398826378,False,False,False,False,False,False,False,False,False,True,False,6.075449798896797,-0.11256596564967711
100,0.00019900000000028228,0,0,3232258203,3758096635,False,False,False,True,False,False,False,False,False,False,False,40.65639425821154,0.010794853626837365
75,0.008232999999998825,58715,443,3232258180,3232904810,False,False,False,False,False,False,False,False,False,True,False,5.802762222787081,-0.2525681763018268
70,0.06723000000000035,443,65443,2398826378,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.652452256775441,-0.21199969245509276
74,0.029023000000000465,65443,443,3232258180,2398826378,False,False,False,False,False,False,False,False,False,True,False,6.081239350997077,-0.1113703512958366
71,0.0703750000000003,0,0,3232258180,398779366,False,False,False,False,True,False,False,False,False,False,False,3.3620901895582778,0.9117674660573103
71,0.026040999999999315,58715,443,3232258180,3232904810,False,False,False,False,False,False,False,False,False,True,False,5.80292182186781,-0.2514824266752354
66,0.0446749999999998,0,0,398779366,3232258180,False,False,False,False,True,False,False,False,False,False,False,2.9398517646273237,-0.21369093391378186
68,0.012878999999999863,443,58715,3232904810,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.452779168251057,-0.1780297024547141
71,0.02944700000000111,65443,443,3232258180,2398826378,False,False,False,False,False,False,False,False,False,True,False,6.081456457973664,-0.11134510458155095
130,0.013621999999999801,443,65443,2398826378,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.615326329041512,-0.21669947748115068
63,0.0,443,65443,2398826378,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.621186419974539,-0.2174099705328042
77,0.0004030000000003753,65443,443,3232258180,2398826378,False,False,False,False,False,False,False,False,False,True,False,6.082904694543801,-0.11299767080394772
562,0.0023469999999985447,58715,443,3232258180,3232904810,False,False,False,False,False,False,False,False,False,True,False,5.795598121659385,-0.2526692096020747
65,0.046358000000001454,443,65443,2398826378,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.629178125700336,-0.21419133110577396
72,0.019117999999998858,443,58715,3232904810,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.452466660824944,-0.1776309397003612
75,0.0130220000000012,58715,443,3232258180,3232904810,False,False,False,False,False,False,False,False,False,True,False,5.801918875492683,-0.2523134653638251
55,0.054959999999999454,60513,443,3232258180,572799335,False,False,False,False,False,False,True,False,False,False,False,5.760640108000665,0.061817193855810734
71,0.01669500000000035,0,0,3232258180,398779366,False,False,False,False,True,False,False,False,False,False,False,3.294047032524931,0.924847776515084
66,0.02646299999999968,443,60513,572799335,3232258180,False,False,False,False,False,False,True,False,False,False,False,5.1619347813175835,-0.5045687822578857
66,0.0686119999999999,0,0,398779366,3232258180,False,False,False,False,True,False,False,False,False,False,False,2.9907562573080613,-0.20722799382225499
71,0.037214000000000524,58715,443,3232258180,3232904810,False,False,False,False,False,False,False,False,False,True,False,5.807391573197383,-0.250609603165038
132,0.04379199999999983,443,58715,3232904810,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.461097442228057,-0.17568053176254908
68,0.014723999999999293,443,58715,3232904810,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.452604452264917,-0.17791594119919574
78,0.0008510000000008233,58715,443,3232258180,3232904810,False,False,False,False,False,False,False,False,False,True,False,5.805209222601496,-0.2529071701195229
68,0.06016099999999902,443,58715,3232904810,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.479606437709304,-0.17411162218826465
71,0.04732500000000073,0,0,3232258180,398779366,False,False,False,False,True,False,False,False,False,False,False,3.3161339513191166,0.9219489966046288
66,0.08061099999999932,0,0,398779366,3232258180,False,False,False,False,True,False,False,False,False,False,False,3.0273124723192173,-0.20332622795808797
71,0.08375999999999983,58715,443,3232258180,3232904810,False,False,False,False,False,False,False,False,False,True,False,5.862577506161393,-0.24544740991474304
68,0.057982000000000866,443,58715,3232904810,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.47694440831629,-0.17433671353536853
71,0.20684600000000053,58715,443,3232258180,3232904810,False,False,False,False,False,False,False,False,False,True,False,6.276765316122714,-0.22232748554212314
139,0.019521999999998485,0,0,3232258180,1758466136,False,False,False,False,False,False,False,True,False,False,False,5.5214204269076195,0.1153090896839734
93,0.00017099999999992122,0,0,3232258180,1758466136,False,False,False,False,False,False,False,True,False,False,False,5.526730395964276,0.11390567627070669
926,0.00012400000000134526,0,0,3232258180,1758466136,False,False,False,False,False,False,False,True,False,False,False,5.517240171173739,0.11512229458902518
71,0.045538999999999774,0,0,3232258180,398779366,False,False,False,False,True,False,False,False,False,False,False,3.313612500838082,0.9224602451731102
68,0.04840800000000023,443,58715,3232904810,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.466871825450056,-0.17527623410273102
71,0.07041699999999906,0,0,3232258180,398779366,False,False,False,False,True,False,False,False,False,False,False,3.3621963223829505,0.911743095129422
66,0.011131000000000668,0,0,398779366,3232258180,False,False,False,False,True,False,False,False,False,False,False,2.920054295448803,-0.2191955090235794
68,0.0346820000000001,0,0,398779366,3232258180,False,False,False,False,True,False,False,False,False,False,False,2.9274600211632813,-0.21579603294287572
86,0.08573699999999995,0,0,1758466136,3232258180,False,False,False,False,False,False,False,True,False,False,False,5.497046754762144,-0.22862801509128766
71,0.000344000000000122,58715,443,3232258180,3232904810,False,False,False,False,False,False,False,False,False,True,False,5.805637204620929,-0.2529275339174452
93,0.005952999999999875,0,0,1758466136,3232258180,False,False,False,False,False,False,False,True,False,False,False,5.429863127527564,-0.23663582506104636
54,7.800000000024454e-05,49775,443,3232258180,1758466136,False,False,False,False,False,False,True,False,False,False,False,4.686101956849515,-0.16132566140622337
54,0.055142999999999276,443,49775,1758466136,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.274377395938304,-0.523153524064305
68,0.005366999999999678,443,58715,3232904810,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.454516629050218,-0.17845923339107223
71,0.20159500000000108,58715,443,3232258180,3232904810,False,False,False,False,False,False,False,False,False,True,False,6.251779778943001,-0.2235125722762483
55,0.048150999999998945,65065,443,3232258180,2398869514,False,False,False,False,False,False,True,False,False,False,False,5.275500931920575,-0.31151176478040976
148,0.010431000000000523,0,0,1758466136,3232258180,False,False,False,False,False,False,False,True,False,False,False,5.42713549913733,-0.23639472665431696
89,0.0011770000000002057,0,0,3232258180,1758466136,False,False,False,False,False,False,False,True,False,False,False,5.526372672478216,0.11397241193726561
68,0.030549999999999855,443,58715,3232904810,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.455188939433692,-0.17680738493306017
66,0.014967999999999648,443,65065,2398869514,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.724245303168753,-0.4641313656643723
55,0.0718709999999998,53234,443,3232258180,2689558538,False,False,False,False,False,False,True,False,False,False,False,4.7113427133492545,-0.37481394166350196
66,0.013415000000000177,443,53234,2689558538,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.258966113119357,-0.48041253316091653
71,0.10277100000000061,58715,443,3232258180,3232904810,False,False,False,False,False,False,False,False,False,True,False,5.9018066847323585,-0.24267863643987794
1079,0.051269999999998817,0,0,3232258180,338313560,False,False,False,False,False,False,False,False,True,False,False,6.3401891181027,0.49197355826325495
68,0.008582000000000534,443,58715,3232904810,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.45357140088108,-0.1782820265269611
60,0.07430300000000045,443,49775,1758466136,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.308041306105826,-0.5174858098941904
71,0.022344999999999615,0,0,3232258180,398779366,False,False,False,False,True,False,False,False,False,False,False,3.2947232542690443,0.9252634105945495
67,0.042930999999999386,0,0,398779366,3232258180,False,False,False,False,True,False,False,False,False,False,False,2.9372658947858654,-0.2140863823263955
71,0.06778500000000065,58715,443,3232258180,3232904810,False,False,False,False,False,False,False,False,False,True,False,5.837037903620396,-0.24748762246318606
68,0.07253200000000071,443,58715,3232904810,3232258180,False,False,False,False,False,False,False,False,False,True,False,5.497303028078353,-0.17275660964415798
54,0.0840449999999997,443,59902,338313560,3232258180,False,False,False,False,False,False,True,False,False,False,False,5.352925613862617,-0.49272916288189383
82,0.015976000000000212,0,0,2454407515,3232258180,False,False,False,False,False,False,False,True,False,False,False,5.339344850725034,-0.20821492221730786
86,0.0014039999999990727,0,0,3232258180,2454407515,False,False,False,False,False,False,False,True,False,False,False,5.389325861855933,-0.01954961336551597
54,0.2509610000000002,443,53864,2454407515,3232258180,False,False,False,False,False,False,True,False,False,False,False,5.199777385238637,-0.38918521834798125
71,0.058678999999999704,58715,443,3232258180,3232904810,False,False,False,False,False,False,False,False,False,True,False,5.8255521970355355,-0.24852744743167687
499,8.700000000061436e-05,0,0,338313560,3232258180,False,False,False,False,False,False,False,False,True,False,False,6.136594017381724,-0.10852633937734346
54,0.0001619999999995514,59902,443,3232258180,338313560,False,False,False,False,False,False,True,False,False,False,False,5.871255560971446,0.10110149694004188
